ulasan,label
Baru buka apk aja kok udh lemot ya? Padhal udh di upgrade,Negatif
"Setelah update aplikasi jadi lemot sekali, sering tiba-tiba log out sendiri, susah saat mau membeli tiket dan menyulitkan saat boarding",Negatif
Baru update.Log in ny butuh verifikasi sms hp tpi lama bgt kirim otp sms nya. Mlh d lock akun ny. Hadeh. Gmn sii???,Konflik
Jelek...benar2 jelek..saya sampai ga bisa kerja tetap waktu karena sulitnya pesan tiket dari aplikasi ini...mending balikin ke yang sebelumnya..ga ribet..yang ini loadingnya bikin darah tinggi...,Negatif
"Aduh repot banget sih, tiket saya hilang karena gak bisa masuk ke akun lama",Negatif
"Bikin aturan seenaknya ya. Bikin update tapi masih banyak bug, jadi saya gabisa pulang pakai kereta! Harusnya kalo aplikasi ada update gini ada aturan sementara untuk bisa beli tiket di konter untuk berapa minggu sampai aplikasi stabil. Coba liat sekarang. Karena cuma ada satu perusahaan yang punya kereta jadi seenaknya aja bikin aturan. Tau ga sih efeknya? ADA YANG GA BISA PERGI/PULANG PAKE KERETA KARENA MASALAH APLIKASI. Ngerti ga itu tuh vital? Mending cari alternatif transportasi lain skrng",Negatif
Aplikasi nya sangat lemot... Saya batal terus saat mau bayar karna loading nya lama sampai waktu limit pembayaran nya habis,Negatif
"Pada saat masuk kok lama sekali, gak seperti apk KAI acces",Konflik
Akunya suka tiba-tiba keluar sendiri,Netral
diupdate malah gabisa masuk apk,Netral
Apa sii kenapa makin ancur ni apk ga bisa di akses lama loading nya,Negatif
Apakah ini upgrade an KAI ACCESS sebelum ini?,Netral
KAI access yang udah di update banyak errornya,Negatif
"Log in sulit, lelet banget, udh susah login sekali masuk logout lagi hadeuuh",Negatif
"Tampilan Pencarian kereta, tiket yang sudah habis kenapa tetap muncul malah jadi PHP buat calon penumpang.",Negatif
"Aplikasi gag berguna setelah diupdate,,,parahhhhh",Negatif
Lebih enak versi lama,Konflik
"APLIKASI LEMOT PARAH!!!!! BANYAK MENU MENU GAK PENTING, FOKUS JUAL TIKET AJA JANGAN ALIH FUNGSI LAINYA!!!!!",Negatif
Semenjak update aplikasi lemot tampilan membingungkan. Kereta yang penuh masih muncul,Negatif
"Jadi lemot bgtt, enakan pake apk sblm diupdate",Negatif
setelah di update ke versi lama saya jadi harus pesen tiket kalau di tempat yg ada wifi nya soalnya pake provider gak pernah bisa ngbug mulu.. malah kadang minta temen pesenin tiket karna dia masih versi lama belum di update.. jadi sering pake tiket yg di screenshoot gara2 perkara aplikasi ngbug.. padahal saya tiap hari naik kereta buat kerja mesti beli online udah gak bisa offline.. tolong perbaiki lagi sudah banyak yg komplain harusnya cepat dibenahi.. terimakasih..,Positif
Lemot..!! Mau mesen tiket lokal aja lama loading nya! mesen harus online tapi apk nya lemot parah. udah sulit jadi makin dipersulit,Negatif
Ok,Netral
"Gak bisa masuk, plat merah loh jangan dibuat mainan",Negatif
"Angel, Sulit, Susah, Rumit... sudah klik Lanjutkan... gak jalan-jalan sampai waktunya habis",Negatif
"Bagus, setelah update aplikasi nya jadi lebih stabil dan tampilan nya yang efisien",Positif
Masih susah dibuka enakan yang lama,Konflik
"Mau login ga bisa,, lemot cuma muter aja 🤦🤦",Negatif
"kalo segalanya mau online harusnya aplikasinya disiapin dulu sampe mateng jauh dari bug, lemot, ini aplikasinya aja belum optimal banyak bug, susah masuk, lemot ko udah maen harus beli online aja kasian orang yang mau naik kereta dibikin ribet engga jelas, bumn kerjanya ko gini",Negatif
Tetap Update..Mudah Digunakan. Berikan Kami Pelayanan yang terbaik.,Positif
"Pliss KAI segera perbaiki apknya secepatmyaaaaa! , setelah updet bnr bnr apk tidak membantu! Apalagi beli tiket lokal hrus pake apk gk bisa ots. Pas mau beli malah lemooootttt banget, sangat percuma penampilan bagus tapi gak fungsional. Tolong banget segera perbaiki, tadi pagi saya telat naik kereta dan gk jadi naik gra gra lemot apknya!! Lemotnya di semua mau pas log innya. Milih tiketnya, pembayaran dll. Dikasih waktu 5 mnit buat bayar tapi waktunya abis sama loading, udh ganti provider ttp.",Negatif
"1. Ribet. Jadwal yg habis tidak lgsg off, tp harus dibuka dulu baru muncul jam keberangkatan buat dilihat masih ada atau nggak. Gak efisien nyari jam yg masih ada bangkunya. 2. Lemot. LEMOOOOOT BANGET, selesai iai data diri mau pilih kursi loadingnya lama banget.",Negatif
Tampilan baru malah makin lemot parah aplikasi nya...,Negatif
update masih banyak bug !! lebih smooth apps yg versi lama,Konflik
Yg versi baru lemot... pol... masih mending yg versi sebelumnya...,Konflik
Sudah transaksi Qris sukses tiket buat besok PP tapi ngk ada di aplikasi bordingnya. Membingungkan aplikasinya,Negatif
"Kok tambah lemot, mau top up malah eror.",Negatif
Makin di upgrade. Malah lemot Ga bisa pilih kursi terus setiap buka aplikasi suruh login terus,Negatif
"Aplikasinya jadi ngaco begini, mau cari nama kota & stasiunnya jd susah",Negatif
"Tujuannya apa, nampilin promo, tp tidak, tersedia, lebih bagus dan mudah versi sebelum nya.",Negatif
"Saya kasih bintang 1 dlu krn Upgrade aplikasi terbaru sangat lemot susah dioperasikan tdk spt aplikasi sebelumnya pdhl saya pengguna aktif tiap mgg pst pakai aplikasi KAI jd hapal bgt perbedaanya dg aplikasi sblmnya, saat memilih kereta loading super lama dan menampilkan kereta yg tiketnya sdh hbs diletakkan berurutan dg yg msh shg jd pengecoh, kalau mau lounching aplikasi terbaru mgkn bisa diuji coba terlebih dahulu biar lbh mermanfaat drpd keribetannya",Negatif
"Sekelas aplikasi pemerintah jeleknya minta ampun, server jelek",Negatif
"Mendingan kemaren, update malah ga jelas",Negatif
"PECAT UI/UX DESIGNERNYA SUMPAH !!! UI bagus tapi UX jelek, UI/UX designernyagausah ngide dah modal bagusin tampilan tapi user journey ga diperhatiin makin ribet, belajar lagi UI/UX nya :v",Negatif
"Mau masuk lemot, proses ke pembayaran juga lemot, sampai- sampai waktu pembayaran habis. Perbaiki lah ini aplikasi parah super lemot dari segala2nya",Negatif
Diupdate kok malah ga bisa beli tiket ya... muter terus... tolong kedepannya jagan UI nya aja yg diperbaiki... mending versi yg lama.. versi yg baru jelek banget performanya..,Negatif
Untuk membuka aplikasi jadi memerlukan waktu yang cukup lama setelah pembaruan.,Netral
Lah kenapa sudah update malah makin ribet dan susah diakses.. Mohon diperbaiki min,Negatif
Jadi ribet gini,Negatif
Di perbaharui malah susah di buka.nyusahin....,Negatif
Setelah di update dan tampilan baru malah lebih ..parah bug ny..loading lama....lemot..malah setelah update data nik berubah gmn ini team ...IT ny,Negatif
"Bagusan aplikasi lama. Pilihan reduksi tidak muncul. Dari segi visualisasi ,membagongkan tdk enak dilihat dan sulit dipahami. User interface tuh jangan ramai banget warnanya. user suka yg simpel. Apakah sblm launching tdk di uji dan analisis dulu ke user sampel. Balik kayak yg lama aja, simpel. Kl pun mau tambah fungsi, ya jangan diubah tampilannya semua.",Positif
"INI BAGAIMANA APLIKASI BARUNYA KOK ERROR? SAYA MAU PESAN TIKET JADI GABISA, GARA2 TIAP MAU BAYAR SELALU TIME OUT PADAHAL BARU SAJA DI KLIK TIBA2 SUDAH TIME OUT, SAMPAI SAYA LOGOUT DAN UNINSTALL ULANG TETEP GABISA, MAU HAPUS AKUN SAJA SEKALIAN JUGA GABISA, ALASANNYA KARENA ADA TIKET PERJALANAN YANG BLM SELESAI PDHL TIDAK ADA SAMA SEKALI WONG MAU BELI TIKET BARU AJA GABISA KOK.. GIMANA DONG INI SOLUSINYA? JADI SUSAH MAU BELI TIKET HARUS NYURUH ADEK SAYA PAKAI AKUNNYA",Negatif
setelah update tambah lemot pak,Negatif
"D suruh upgrade ke basic tp ""idnum already exist"" itu gmna min. Kesel jg lama2",Negatif
"Mohon maaf setelah update akses menjadi lebih lambat, tidak seperti pada aplikasi sebelumnya. Saat memilih kursi timeout menunggu lama sekali. Menghabiskan banyak waktu",Negatif
"Sangat buruk saya telat 2 menit uang gabisa di refund malah hangus,jadi 200rbu cuman beli angin",Negatif
"Aplikasii kai setelah diupdate sangat sangatt jelek operasional yang lambat,beda sama aplikasi sebelum diupdate operasionalny lebih cepat,dan sekarang aplikasinya sangat sangat mempersulittt saya harap aplikasi ini bisa ditindaklanjutiiiiiii!!!!!!!!!!!!!!!!!",Negatif
Di update bukan makin bagus . makin lemot jaringan susah masuk...gakjelas,Konflik
"Bikin aplikasi kok sampai g bisa di akses/eror. Sampai hampir g bisa dapat tiket di aplikasi gara"" eror. Akhirnya ya manual di stasiun.",Negatif
Tolong dong kalo update aplikasi blm bisa maksimal jangan di paksain Udah kembali aja di jalan batu Buka aplikasi aja susah bgt berak kaya bawa gunung,Negatif
"Upgrade biar makin meningkat ini malah tambah parah, lemot dioperasikan. Gimana sih, malah mempersulit.. Hubungi lewat sosial media lain no respon. Parah banget.",Negatif
Makin kesini makin menyusahkan,Negatif
Lebih enak palikasi yang sebelumnya yang cepat,Konflik
"LEMOTTT POOOLLLLLLLL APLIKASI STUCK DI LOGO AJA, GABISA DIBUKA",Negatif
Sejak diperbarui makin ribet.. Pesen tiket gabisa sat set.. Sering lemot.. Susah pesen tiket tertulis habis padahal real nta tiket masih tersedia.. Susah beli tiket di aplikasi skrng.. Hhh.. Balikin ajasih kek yg lama biar gak mempersulit pengguna.. Thx,Negatif
"Saya menyarankan untuk mengembalikan antarmuka aplikasi seperti sebelumnya, yang setelah update baru jadi sulit untuk membedakan tiket yang masih ada sama yang sudah habis",Netral
setelah aplikasi di update malah makin sulit diakses,Negatif
"Setelah update ke logo baru kok malah jadi makin parah ya. 1. Untuk masuk ke aplikasinya lama banget dan kadang logout sendiri 2. Saya mau pesen tiket kereta tp gak update akhirnya pesen via KAI web 3. Gak bisa buka tiket, padahal belom semua stasiun bisa pake face recognation jadi tetep harus liat kode booking, sedangkan untuk masuk ke aplikasinya aja susah Tolong dong diperbaikin lagi, kenapa masih bagus versi lama.",Negatif
"Mending kembali ke aplikasi kai sebelumnya, aplikasi yang terbaru malah bikin emosi lemot maksimal",Konflik
Masih user friendly aplikasi yang lama,Positif
Kenapa sekarang susah banget masuk pesen semua nya loading parah,Konflik
Jadi lemot banget.,Negatif
"Banyak masalah sma bikin akun, minta di perbaiki sistem nya maaf",Negatif
Perlu banyak perbaikan....,Positif
Kok semakin lemot ya lebih suka apk yang lama,Konflik
"Fitur memang makin lengkap,namun saat di operasikan sangat lemoot sekali dalam fitur pembelian tiket kereta dan pengecekan tiket kereta.masih bagusan yang sebelum update🥲",Konflik
Lemot,Negatif
"Setelah update kok malah makin lemot yah, mau buka aplikasinya aja loading terus",Negatif
"Kita butuh buat beli tiket aja jangan ditambahin yang aneh aneh, jadi lemot banget.",Negatif
Mangkin lengkap tpi kok makin ribet yaa,Konflik
Tolong kenbalikan versi yang lama saja mudah dimengerti,Konflik
"Kenapa setelah di update jadi lama mau buka apknya. Gak cuma itu, mau pencarian juga lama, mohon ditingkatkan lagi biar tidak ada kendala�?",Negatif
knp mau masuk aja susah bngt sih klo yg versi lama bner2 canggih.....,Negatif
BURUKKKKKKKK!!!!,Negatif
Kok malah jadi ribet ya min kalo mau cek jadwal Commuter line. Lebih enak aplikasi sebelum nya,Negatif
Gara gara update lemot bangattt,Negatif
Kurang faham fitur baru jelek menurut saya sih,Negatif
Aplikasi nya blm memuaskan masa loading terus sih masa mandang provider kartu. Tolong dong di tingkan lagi sama meraka kesusahan pake aplikasi ini,Negatif
Malah engga ada jadwal setelah update. Aplikasi payah,Negatif
benerin dulu sistemnya,Positif
Saya mau lihat jadwal kereta sekaligus pesan tiket sulit untk d buka.g tau..g jelas.padahal sblmnya juga mudah.pdhal urgent..,Negatif
"Aplikasi diperbarui kok malah makin susah buat masuk. Tiap masuk selalu bendal atau kalau bisa masuk, mutarnya lama. Tulung diperbaiki servernya juga.",Negatif
Aplikasi lambat banyak BUG,Negatif
"Di update bukan nya makin bagus.. ini malah makin buruk,makin bapuk,makin down..",Negatif
Luar biasa,Positif
"Lemot, udah bayar tiket, tapi ga muncul",Negatif
"Sy baru sadar kalau apk nya di upgrade, tampilannya bagus, tapi kok ini malah lemot skli, dan ngebug terus. Setiap mau pesen tiket antar kota selalu tidak tersedia? ini gmna si min, bagusan yg lama. Sy juga lihat balasan adminnya disini malah suruh update atau log ini lagi, udah sy coba segala cara sama ajaaaaaa, padahal ini apk sdh versi pling terbaru",Konflik
Kenapa KAI access diperbaharui otomatis? Dan malah jadi tidak bisa dibuka sama sekali,Negatif
lama yaa,Negatif
"Versi terbaru super lelet, big noooo",Negatif
"Diupdate bukannya makin baik malah makin lemottt, udah gitu tiap buka disuruh login terus tuh konsepnya gimana sii?? Mana loginnya ga jelas LEMOTT PARAHHH HUU PERBAIKI DONG TOLONG",Negatif
"bagus dan keren, catatan untuk pengguna jika hanya untuk lihat jadwal atau lainnya sebaiknya akses lokasinya di non aktifkan dulu",Positif
"BURUK!!!!!! BUKANNYA MEMPERMUDAH,MALAH MEMPERSULIT!!!!",Negatif
nih servernya gmana ya? lemot bener,Negatif
"Lemooot,padahal yg lama cepet bgt begitu update lemoooot,ud dicoba berkali2 tetep aja, tolong segera perbaiki dong pt kai",Negatif
Tampilan baru mengecewakan l..Mau bayar knp kadaluarsa terus sih..,Negatif
makin upgrade malah makin lemotttttttttt!!!!,Negatif
"Saya kira hanya terjadi di saya, namun banyak juga yang mengeluhkan kalau kai access yg sekarang agak lebih ribet dari versi sebelumnya. Mohon maaf admin, jujur saya merasa kai access yg sekarang terlalu mirip dengan aplikasi travelling yg lain. Saya apresiasi penambahan fitur seperti ka lokal, krl, dan kcic. Namun penambahan fitur lain seperti hotel dan bus, menurut saya membuat kai access kehilangan identitasnya sebagai kai access",Negatif
"Pembatalan tiket kereta melalui KAI access dipotong 25% sudah itu proses refund 45 hari baru akan ditransfer balik dan giliran pembatalan reservasi hotel melalui KAI access diarahkan untukmenghubungi traveloka, pihak traveloka sudah dihubungi dan setuju serta mengkonfirmasi reservasi dibatalkan tanpa pinalti namun untuk pengembalian dana nya diarahkan menghubungi tempat awal melakukan pemesanan yaitu KAI access, di aplikasi KAI access tidak ada sama sekali opsi chat minta bantuan.",Negatif
Dulu sebelum di update jaringannya lancar sekarang Setelah update kok lebit lemot ya. Kemarin saya mau pesan tiket sampai memakan waktu 20 menit di ind***** buat menunggu kode keluar. Sampai saya 4 kali percobaan baru bisa. Mohon kepada Developer KAI untuk memperbaiki jaringannya. Terimakasih,Negatif
Dimana cara pesan reduksi lewat update yg baru ini,Netral
Wkwkwkwk afaan sekelas perusahaan bumn ga mamfu bikin aplikasi bener bukannya mempermudah tapi malah mempersulit. Cuihhhhh,Negatif
"Woi admin balikin ke aplikasi lama lah.. lemot banget aplikasi update baru.. Setelah update malah makin tdk user friendly, filter hanya ada 1 pilihan (dulu bisa by waktu, harga, dan kelas), pilih kursi juga hrs scroll atas bawah (dulu 1 layar tampak semua), hadeuh bukannya makin maju",Negatif
"Nyesel upgrade ke versi baru,berkali2 coba masuk tetep aja g bisa login",Negatif
"Setiap ada update bukannya lebih baik malah banyak masalah, padahal yang kemarin sudah bagus dan friendly user.. Dan yang ini lebih parah.. mau bayar ga bisa bisa.. ""waktu anda telah habis...""..padahal baru mencet metode pembayaran.. Tolong menu RESCHEDULE dan REFUND agar DIMUNCULKAN KEMBALI krn buat yg sering berubah keberangkatan sangat2 membantu.. sudah banyak ulasan dan kasih bintang 1, smg tim KAI bisa segera memperbaiki..",Konflik
Kenapa ya aplikasi nya lemot bangt loading nya lama pula gak kaya aplikasi yang sebelum nya di rubah ketambah suka tiba2 keluar sendiri dan harus login bekali kali,Negatif
Diperbarui bukanya malah lebih baik malah menyusahkan. Mau upgrade ke basic pake akun yang lama muncul tulisan email dan no hp sudah out. Bintang 1,Negatif
Update terburuk buat apk...,Negatif
"Maaf ini aplikasi Sekarang tidak bisa pakai fitur connecting train dari Banyuwangi ke Cikarang, padahal sebelumnya bisa.. kenapa malah down grade ya?",Konflik
"Promonya aja rame gililran aplikasi di buka ngeleggg, naruh uang di saldo KAI juga gak berguna. Mending go show di loket.",Negatif
"Versi baru lebih lemot ... loadingnya lama akses masuk aplikasinya, bgt jg berpindah menu dll ... mohon segera diupgrade",Negatif
Saat verifikasi kaipay loh kenapa tiba² kode otp nya muncul dari kaspro.id. apa kerja sama ? Lebih suka aplikasi yang lama. Yang baru ini lemot,Konflik
"Loading lamaaaaa...banget. pas pencarian kursi. Pas udah masuk,, udah dipilih sendiri dari apk nya, kn saya blm milih kursi padahal. Kadang lancar. Kadang ya gitu.. Yg versi lama lancar padahal.",Konflik
"ini ga di testing dulu apa gimana sih pas mau deploy ke prod, masa setelah di update ke UI baru aplikasi malah ngelag gak bisa digunakan sama sekali, lemot parah",Negatif
Aplikasi jadi semakin susah dimengerti... Untuk cek jadwal krl aja ga detail seperti sebelumnya...lemot...malah jadi jelek,Negatif
Loadingnya lama. Tiba-tiba keluar sendiri dari aplikasi. Lebih enak versi lama.,Negatif
"saran untuk para pengurus di KAI ..ini zaman sudah modern segala hal digital sudah serba cepat . ini masa saya batal kan tiket, pengembalian dana nya nunggu 30-45 hari.???? sekalian aja setahun baru tf dana nya .",Negatif
Abis di update malah makin lemot banget,Negatif
"Setelah update semakin lemot ya, ada solusi kah?",Negatif
"Ini setelah di upgrate mlh gak bisa login mulu.,masih sma sudah dicoba beberpa kali login,,kai acces tidak menanggapi",Negatif
"Updetan versi terbaru bukanya makin bagus malah jadi buruk! Lemot banget, bukan mempermudah malah mempersulit! Serasa downgrade ke versi lama",Negatif
"Idready, trs waktu dftar akun basic, ruwet, dr kmrn ga bisa2 sampek ganti nmr tetep g bisa, jadi g bsa pesen tiket deh",Negatif
Daftar tiket saya tidak bisa diakses,Netral
"Setelah update malah lemot, susah melakukan pemesanan, tolong diperbaiki",Negatif
"Setelah di update malah makin susah Untuk metode pembayaran hanya ovo, pembayaran lewat link aja, dana malah di hilangkan",Negatif
Aplikasi Di update malah step by step lemooottttt bangetttttttt yaAllah gimana kalau yg buru²🥺 waktu pembayaran juga abis sama lemotnyaaaaaaaaa!!!!,Negatif
"Setelah upgrade terbaru, sangat disayangkan program ny berubah dan menjadi kurang memuaskan. Mohon kpd pihak pemilik kayak ny lebih mudah aplikasi yg sblum nya.",Negatif
"Ada update aplikasi otomatis malah nggak bisa di buka, bukannya tambah bagus malah tambah buruk",Konflik
"Promo elit server sulit, dari dulu kok tetep aja. Diketawain sama ojol noh server anda.",Negatif
Mantp,Positif
Pas mau buka susah masuknya. Loding lama banget Masih relatif efisien yg lama.,Negatif
Kenapa di upgrade malahbikin lama bukanyav,Negatif
Menjadi Tidak Simple .,Negatif
"Aplikasinya membingungkan setelah di upgrade,mau cari kereta aja ga bisa n aplikasinya lemotttttt☹�?",Negatif
"Setelah di update malah makin buruk, mau log in buffering terus sampe berapa puluh menit padahal kondisi jaringan bagus👎 sumpah aplikasi nya enakan yg dulu sebelum update",Negatif
APK BERAT BANGET. BENERIN LAH MAU PERGI PERGI NAIK KERETA JADI SUSAH. UPDATE MALAH BIKIN APK RUSAK,Negatif
Aplikasi nya kok jadi jelek banget sihh,Negatif
Bagus versi baru.... jadi lebih mudah dan lengkap... Terus tingkatkan efisiensi dan kurang bug...,Konflik
Update aplikasi baru jadi kacau balau sumpah najis dah,Negatif
perbaikin apknya buruk sekali masa mau pesan ka lokal tidak bisa terus,Negatif
"lama2 makin lemot, tiba2 time out padahal tinggal bayar doang!!!!",Negatif
Aplikasi kalo belum matang mending jangan di publis dulu,Negatif
"inii gimana yaa, disuruh daftar member basic tp malah gabisa katanya email dan nomor sudah terdaftar, padahal sebelumnya belum pernah daftar member basic",Negatif
0 nambah parah aplikasinya 🥲,Negatif
Semakin lemot. Sampah,Negatif
"Aplikasi di update tapi malah bikin masalah dak bisa login 'sign failed'. Coba lupa password masih tetap. Sudah telpon kai 121 dikasih password standar tetap saja. Benar2 menghambat, bukan malah perbaikan. Sebelum diganti harusnya uji coba dulu. Padahal harus segera booking tiket. Dan sudah banyak penilaian 1 bintang tetap saja aplikasi belum diperbaharui sampai sekarang.",Negatif
Setelah di update menjadi down,Negatif
Bagus,Positif
"Gak tau apa yang melatarbelakangi pergantian dari KAI access ke access by KAI. Tapi sumpah kecewa banget. kualitas nya bukannya upgrade, ini malah downgrade. Pesen tiket jadi lebih lelet dari sebelumnya, bahkan untuk menambah kan daftar penumpang juga loading banget. Jadi tolong bukan tampilannya aja yang di ubah, tapi access kemudahannya harus terus ditingkatkan. Ini sih harus secepatnya diperbaiki, kata maaf aja gak akan pernah cukup",Konflik
"Mentenaince kah? Semenjak update jadi gabisa masuk apk lemottt ngebug , udh tau urgent mau cepet"" pesen tiket, lain kali bagusin dulu apk nyaaa baru suruh penumpang beuli online babi",Negatif
"Jujur lebih baik versi sebelumnya, lebih simpel dan mempermudah, tinggal pilih tanggal langsung bisa lihat ketersediaan tiket. Versi terbaru malah jadi ribet, harus klik satu per satu keretanya baru bisa lihat ketersediaan tiket.",Konflik
"Semenjak update terbaru malah makin parah dan lemot, update bukannya makin bagus malah makin buruk. Tolong dong diperbaiki masa saya mau pesen Tiket 3 jam ngk kelar kelar failed terus, masih bagusan KAI acces daripada ini. Mohon agar segera diperbaiki, jadinya menghambat orang untuk bepergian dengan kereta kalau seperti ini",Negatif
"Aneh d update bukanya tambah cepet tp tambah lemot, sy kira jaringan ternyata mmg lemot aplikasinya....ni gr2 d korup sm org bumn, cari proyek buat komisaris",Negatif
"Di update, bukannya semakin bagus, semakin lemmot... 😩😩😩",Negatif
Terlalu diulang ulang,Negatif
"Mudah dan gag ribet gag perlu antri dan nunggu loket bukak, cuma sayang H-7 sudah gag dapat kursi.",Konflik
Aplikasi terupdate otomatis.. Tampilannya skrg tambah ribet dan bikin bingung.. Lebih simpel tampilan yg lama.. Seharusnya klo memang ada update lebih mempermudah..ini malah sebaliknya..,Negatif
Tidak jadwal waktu sholat seperti versi terdahulu,Netral
Top markotop,Positif
"Versi terbaru, tapi makin buruk. Login via email dan no hp tetap aja muter sampe berkecambah",Negatif
"Harga tiket yang habis masih ditampilkan, koneksi lancar namun gagal terus",Negatif
Ribet bagus aplikasi yang dulu,Konflik
"Lemottttt,freeze, udah di update koq malah parahhh",Negatif
"Semakin lama buka aplikasinya dan setiap langkah itu prosesnya lama banget, berbeda dengan yg sebelumnya lebih cepat. Malah sering kembali lagi kehalaman utama, semoga segera diperbaiki.terimakasih",Konflik
"Biasanya update itu untuk mempermudah,ini malah kebalikan nya,mempersulit,lemot ga ktulungan,harus log in dri awal,data smua hilang",Negatif
Saya suka kereta,Positif
"Dah update ga bisa di buka,, nge leg",Negatif
"Parah nih layanan aplikasi ini. Lama banget loading buat dapet kode otp, apalagi saat login masuk. Masa aplikasi setingkat pelayanan masyarakat gini amat. Kaga profesional operator nih aplikasi. Pake di blokir segala lagi buat dapetin otp karna muncul2.... 👎👎",Negatif
"Upgrade malah lemot, interface enak yg lama. Mo beli tiket malah jadi susah, mohon di perbaiki. Pengguna setia KAI tiap weekend",Negatif
"Dah lah bikin pusing, udah bener2 apk lama ngapain jadi update kek t*i",Negatif
Jadi sulit dalam login dan ga prnah muncul tampilan pemesanan tiket,Negatif
Lemott ga bisa masuk udah masuk malaj ke luar harus login tapi pas login lemot parah ga bisa masuk susah,Negatif
Lemot sekali kapan normal lagi,Negatif
"Ini kenapa sih aplikasi BUMN sering gangguan terus!!,masa disuruh log in lagi padahal sudah punya akun. Aneh kalah sama aplikasi swasta yang lebih bagus dan jarang gangguan....👎👎👎",Negatif
diupgrade malah sering blank hitam.,Negatif
"Diupgrade malah aneh, di cek masih sisa kursi tersedia 3 di beli ga bisa",Konflik
Kenapa sekarang ada menit nya sih mau pesen tiket jadi gak tenang,Konflik
"Ko malah lemot versi baru,parah ah",Negatif
Lemot banget bikin emosi,Negatif
MASALAH MULU,Negatif
"Aplikasi yg semakin mempersulit penggunanya,mana lemot bgt",Negatif
Lemot banget tiap mau pesan tiket per step nya lama. Padahal jaringan sama handphone OK,Negatif
Ga jelas Anjir. Log in gagal terus.. di update malah makin ribet,Negatif
"Banyak fitur dan pilihannya tapi gabusa sama saja kalo tidak bisa terakses, lebih running sama versi yang lama nya, Merugikan konsumen apabila ada sesuatu mendesak dan butuh reshcedulle tiket tetapi gabisa, sudah coba telpon dan tanya ke 021121 service center juga ga ada solusi, sudah saya coba manual unistall kemudian download install lagi.. sama saja gabisa.. harus jadi perhatian dong ini",Negatif
Apa gunanya update jadi tambah susah mengacess mau liat jadwal harus login ulang very bad👎,Negatif
Sudah bisa dipakai lagi...,Netral
"Tampilan UI jelek, padahal lebih simpel dan elegan yg dulu 😌😌",Konflik
enakan aplikasi yg lama,Konflik
Gabisa dibuka inii yg update,Negatif
"lag banget, padahal internet bagus, tapi apk susah masuk, apalagi semenjak update",Konflik
"Secara UI sudah oke namun secara ux yang kurang, terutama saat mencari danmembeli tiket, harusnya tiket yang sudah sebagian sold rangenya di tulis mulai dari yang available bukan dari range harga awal. Trus ditawarkan memilih makanan saat memesan tiket adalah hal yang konyol, pilihan membeli tiket dari h-45 hari namun sudah di tanyain ingin membeli makanan apa itu hal aneh. Kecewa sih sama ux yang sekarang, better yg kemarin",Konflik
"Ada bangku tapi pas dipilih seat no available.... payah.....makin diupdate makin payah. Tampilan gak user friendly, makin berat, dan problem lama belum solve juga",Konflik
Bagaimana caranya agar bisa kembali ke yang lama ya? Saya upgrade kok reduksi saya malah tidak bisa.,Konflik
Kembalikan KAI access yg dulu. Yg ini jelek banget. Liat tiket kek misteri. Harga gk langsung muncul harus klik lagi. Gk user friendly ini. Update tu makin baik ini kemunduran.,Negatif
"Ini aplikasi nya banyak pengguna jadi suka lemot, dan tapi KAI belum mengatasi masalah itu",Negatif
Selaraskan antara kebijakan dan keandalan aplikasinya. Jangan buat peraturan untuk calon penumpang kereta lokal harus pesan tiket lewat aplikasi tapi aplikasinya tak bisa di andalkan. Kecepatan pelayanan melalui aplikasi juga menjadi daya tarik calon penumpang. Jangan sampai membuat penumpang menjadi kurang nyaman dengan performa aplikasi yang buruk.,Negatif
"Setelah di-update jadi lemot buka aplikasinya. Payah, buka app loadingnya lama. 👇👎👎👎👎",Negatif
"Diperbarui mala jadi lemot banget,tiap mbuka apk harus login lagi login lagi,mohon ditingkatkan lagi pelayananya",Negatif
"Aneh banget ini aplikasi, di update malah makin buruk. Gabisa dipake sama sekali. Gabisa masuk sama sekali terus aja muter. Bukannya makin bagus! Lemoooott! Tiap masuk langsung nge logout. Minta verifikasi trs. Udah masukin nomor verifikasi tetep aja muter malah minta verifikasi lagi. Terus aja gitu. Bukannya mempermudah malah bikin emosi.",Negatif
Setelah diperbaharui semakin lemot..susah buat buka apkny padahal sinyal bagus..mau ngecek tiket jadi susah..semoga bisa diperbaiki lagi sehingga dpt memudahkan penumpang dalam menggunakan apk kai,Konflik
"Makin ga jelas aplikasinya, bikin promo ga jelas juga gan",Negatif
Setelah diupdate jd ngebug. Lama,Negatif
"Aplikasi terbaru bukanya malah memudahkan,malah menyusahkan... Lebih bagus sebelum diupdate mudah dimengerti.",Konflik
TAMBAH LEMOT,Negatif
"Udah minta update, Malah lemot sama login susah",Negatif
"Parah setelah di update malah tidak bisa di buka aplikasinya, bukannya mempermudah malah jadi mempersulit",Negatif
Tiba tiba aupdate terus login kembali ke email yang dulu gak bisa masuk lagi apa gak bisa daftar lagi pakek email baru,Negatif
lemot paraaaaaaah aplikasinya!,Negatif
"Makin ribet, malah downgrade.. mau cari kereta harus klik dulu keretanya untuk tau ketersediaan kursi. Msh enak aplikasi yg dulu. Lgsg terlihat ketersediaan kursinya",Negatif
Lemoottt banget stuck gk bisa ngapa2in padahal jaringan full. Setiap ada flash sale selalu eror :(,Negatif
